Product,Organic,Unit,Label,COO,Sales Order,Invoice #,Invoice Payment Status,Most Recent Invoice Paid Date,Sale Location,Sales Rep,Reqs. Date,Customer,Lot,Vendor,Source,Received Date,Use By Date,Pack Date,Lot Location,Quantity,Cost per Unit,Price per Unit,Total Cost,Total Sold Lot Expenses,Total Revenue,Total Profit $,Total Profit %,Oficina
Tomato Heirloom,False,10 Lb,Fresh,MX,3757220.0,5809.0,Paid,2024-06-07,Nogales Vendor,Pablo Najar,05/16/2024,"A's Fresh Produce, LLC.",3908-TOM-1,Delightful Quality Produce LLC,PO #3908,05/22/2024,,,Nogales Vendor,121.0,20.95,23.95,2534.95,0.0,2897.95,363.0,12.53,Florida
Tomato Heirloom,False,10 Lb,Fresh,MX,3763320.0,5824.0,Paid,2024-06-21,Nogales Vendor,Jorge Maldonado,05/18/2024,"Terra Bella Farms, LLC.",3922-TOM-1,"Del Campo Produce, Inc",PO #3922,06/11/2024,,,Nogales Vendor,100.0,14.95,20.0,1495.0,0.0,2000.0,505.0,25.25,Florida
Tomato Heirloom,False,10 Lb,Fresh,MX,3772237.0,5838.0,Paid,2024-07-09,Nogales Vendor,Stephan Salas,05/20/2024,"Terra Bella Greenhouses, Inc.",3937-TOM-1,Delightful Quality Produce LLC,PO #3937,05/24/2024,,,Nogales Vendor,120.0,22.95,25.95,2754.0,0.0,3114.0,360.0,11.56,Florida
Tomato Heirloom,False,10 Lb,Fresh,MX,3772576.0,5841.0,Paid,2024-07-09,McAllen Vendor,Stephan Salas,05/22/2024,"Terra Bella Greenhouses, Inc.",3935-TOM-1,"Del Campo Produce, Inc",PO #3935,05/24/2024,,,McAllen Vendor,259.0,14.95,21.95,3872.05,600.0,5685.05,1213.0,21.34,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,3808770.0,5898.0,Paid,2024-06-21,Nogales Vendor,Pablo Najar,05/30/2024,The Produce Exchange Inc,4008-TOM-1,Delightful Quality Produce LLC,PO #4008,06/04/2024,,,Nogales Vendor,71.0,32.95,37.5,2339.45,14.0,2662.5,309.05,11.61,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,3835215.0,5948.0,Paid,2024-06-21,Nogales Vendor,Pablo Najar,06/04/2024,The Produce Exchange Inc,4056-TOM-1,"Terra Bella Farms, LLC.",PO #4056,06/05/2024,,,Nogales Vendor,240.0,30.0,34.95,7200.0,78.0,8388.0,1110.0,13.23,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,3840759.0,5958.0,Paid,2024-06-28,Nogales Vendor,Stephan Salas,06/06/2024,"Wholesum Family Farms, Inc.",4066-TOM-1,"Terra Bella Farms, LLC.",PO #4066,06/11/2024,,,Nogales Vendor,480.0,32.0,36.5,15360.0,56.0,17520.0,2104.0,12.01,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,3860172.0,5976.0,Paid,2024-07-05,Nogales Vendor,Stephan Salas,06/10/2024,"Wholesum Family Farms, Inc.",4086-TOM-1,"Terra Bella Farms, LLC.",PO #4086,06/13/2024,,,Nogales Vendor,198.0,30.0,35.0,5940.0,28.0,6930.0,962.0,13.88,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,3875971.0,5992.0,Paid,2024-07-05,Nogales Vendor,Stephan Salas,06/13/2024,"Wholesum Family Farms, Inc.",4103-TOM-1,"Terra Bella Farms, LLC.",PO #4103,06/18/2024,,,Nogales Vendor,120.0,32.0,36.0,3840.0,14.0,4320.0,466.0,10.79,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,3920103.0,6030.0,Paid,2024-07-12,Nogales Vendor,Pablo Najar,06/24/2024,The Produce Exchange Inc,4149-TOM-1,"Terra Bella Farms, LLC.",PO #4149,06/26/2024,,,Nogales Vendor,240.0,32.0,37.95,7680.0,28.0,9108.0,1400.0,15.37,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4042243.0,6129.0,Paid,2024-08-20,Nogales Vendor,Jorge Maldonado,07/23/2024,"Terra Bella Farms, LLC.",4250-TOM-1,"Wholesum Family Farms, Inc.",PO #4250,07/24/2024,,,Nogales Vendor,311.0,22.95,24.75,7137.45,46.65,7697.25,513.15,6.67,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4052597.0,6140.0,Paid,2024-08-26,Nogales Vendor,Jorge Maldonado,07/26/2024,"Terra Bella Farms, LLC.",4260-TOM-1,"Wholesum Family Farms, Inc.",PO #4260,07/27/2024,,,Nogales Vendor,480.0,21.0,24.25,10080.0,72.0,11640.0,1488.0,12.78,Florida
Tomato Heirloom,True,10 Lb,Fresh,US,4166078.0,6241.0,Paid,2024-09-20,Nogales Vendor,Stephan Salas,08/22/2024,"Terra Bella Greenhouses, Inc.",4371-TOM-1,"Wholesum Family Farms, Inc.",PO #4371,08/26/2024,,,Nogales Vendor,840.0,8.5,10.96,7140.0,0.0,9206.4,2066.4,22.45,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4196327.0,6279.0,Paid,2024-09-26,Nogales Vendor,Stephan Salas,08/28/2024,"Terra Bella Greenhouses, Inc.",4408-TOM-1,"Wholesum Family Farms, Inc.",PO #4408,08/29/2024,,,Nogales Vendor,1200.0,10.95,12.95,13140.0,140.0,15540.0,2260.0,14.54,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4247711.0,6317.0,Paid,2024-10-08,Nogales Vendor,Stephan Salas,09/10/2024,"Terra Bella Greenhouses, Inc.",4446-TOM-1,"Wholesum Family Farms, Inc.",PO #4446,09/16/2024,,,Nogales Vendor,360.0,12.95,14.95,4662.0,0.0,5382.0,720.0,13.38,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4276055.0,6349.0,Paid,2024-10-11,Nogales Vendor,Pablo Najar,09/17/2024,"Ciruli Brothers, LLC.",4480-TOM-1,Windset Farms,PO #4480,09/18/2024,,,Nogales Vendor,10.0,14.5,16.95,145.0,16.5,169.5,8.0,4.72,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4280767.0,6354.0,Paid,2024-10-28,Nogales Vendor,Pablo Najar,09/18/2024,The Produce Exchange Inc,4484-TOM-1,Windset Farms,PO #4484,09/19/2024,,,Nogales Vendor,360.0,14.0,16.95,5040.0,68.0,6102.0,994.0,16.29,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4281806.0,6358.0,Paid,2024-10-11,Nogales Vendor,Pablo Najar,09/20/2024,"Ciruli Brothers, LLC.",4492-TOM-1,"The Produce Exchange, Inc.",PO #4492,11/15/2024,,,Nogales Vendor,3.0,19.95,22.5,59.85,2.1,67.5,5.55,8.22,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4286148.0,6360.0,Paid,2024-10-11,Nogales Vendor,Pablo Najar,09/19/2024,"Ciruli Brothers, LLC.",4496-TOM-1,"The Produce Exchange, Inc.",PO #4496,09/25/2024,,,Nogales Vendor,8.0,19.95,22.5,159.6,16.0,180.0,4.4,2.44,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4305855.0,6375.0,Paid,2024-10-29,Nogales Vendor,Stephan Salas,09/24/2024,"Terra Bella Farms, LLC.",4514-TOM-1,"Wholesum Family Farms, Inc.",PO #4514,09/25/2024,,,Nogales Vendor,120.0,5.0,7.0,600.0,18.0,840.0,222.0,26.43,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4305856.0,6376.0,Paid,2024-10-29,Nogales Vendor,Stephan Salas,09/25/2024,"Terra Bella Farms, LLC.",4515-TOM-1,"Wholesum Family Farms, Inc.",PO #4515,09/26/2024,,,Nogales Vendor,240.0,10.0,12.0,2400.0,36.0,2880.0,444.0,15.42,Florida
Tomato Heirloom,True,10 Lb,Fresh,US,4321937.0,6388.0,Paid,2024-10-28,Nogales Vendor,Stephan Salas,09/27/2024,"Terra Bella Greenhouses, Inc.",4529-TOM-1,"Wholesum Family Farms, Inc.",PO #4529,09/30/2024,,,Nogales Vendor,120.0,10.0,11.5,1200.0,14.0,1380.0,166.0,12.03,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4368269.0,6437.0,Paid,2024-11-05,Nogales Vendor,Stephan Salas,10/08/2024,"Terra Bella Greenhouses, Inc.",4570-TOM-1,"Wholesum Family Farms, Inc.",PO #4570,10/10/2024,,,Nogales Vendor,120.0,24.0,27.95,2880.0,14.0,3354.0,460.0,13.71,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4391199.0,6462.0,Paid,2024-11-05,Nogales Vendor,Stephan Salas,10/14/2024,"Terra Bella Farms, LLC.",4600-TOM-1,"Wholesum Family Farms, Inc.",PO #4600,11/12/2024,,,Nogales Vendor,240.0,7.0,9.0,1680.0,0.0,2160.0,480.0,22.22,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4391964.0,6463.0,Paid,2024-12-12,Nogales Vendor,Stephan Salas,10/15/2024,"Terra Bella Greenhouses, Inc.",4606-TOM-1,"Wholesum Family Farms, Inc.",PO #4606,10/17/2024,,,Nogales Vendor,1200.0,9.0,11.0,10800.0,0.0,13200.0,2400.0,18.18,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4396879.0,6471.0,Paid,2024-12-04,Nogales Vendor,Pablo Najar,10/16/2024,"Ciruli Brothers, LLC.",4616-TOM-1,"Wholesum Family Farms, Inc.",PO #4616,10/17/2024,,,Nogales Vendor,20.0,7.0,9.0,140.0,14.0,180.0,26.0,14.44,Florida
Tomato Heirloom,True,10 Lb,Fresh,US,4397274.0,6473.0,Paid,2024-12-12,Nogales Vendor,Stephan Salas,10/16/2024,"Terra Bella Greenhouses, Inc.",4620-TOM-1,"Wholesum Family Farms, Inc.",PO #4620,10/17/2024,,,Nogales Vendor,240.0,9.0,11.0,2160.0,0.0,2640.0,480.0,18.18,Florida
Tomato Heirloom,True,10 Lb,Fresh,US,4402489.0,6485.0,Paid,2024-12-12,Nogales Vendor,Stephan Salas,10/17/2024,"Terra Bella Greenhouses, Inc.",4632-TOM-1,"Wholesum Family Farms, Inc.",PO #4632,10/18/2024,,,Nogales Vendor,1200.0,7.0,9.0,8400.0,151.97,10800.0,2248.03,20.82,Florida
Tomato Heirloom,True,10 Lb,Fresh,US,4444456.0,6544.0,Paid,2024-12-04,Nogales Vendor,Pablo Najar,10/28/2024,Windset Farms,4704-TOM-1,"Wholesum Family Farms, Inc.",PO #4704,10/29/2024,,,Nogales Vendor,120.0,12.95,16.95,1554.0,28.0,2034.0,452.0,22.22,Florida
Tomato Heirloom,True,10 Lb,Fresh,US,4450461.0,6560.0,Paid,2024-12-20,Nogales Vendor,Stephan Salas,10/31/2024,"Terra Bella Greenhouses, Inc.",4719-TOM-1,"Wholesum Family Farms, Inc.",PO #4719,11/04/2024,,,Nogales Vendor,360.0,16.0,18.95,5760.0,0.0,6822.0,1062.0,15.57,Florida
Tomato Heirloom,False,10 Lb,Fresh,MX,4454954.0,6574.0,Paid,2024-12-29,McAllen Vendor,Pablo Najar,11/01/2024,Westmoreland Sales,4737-TOM-1,VILLAGE FARMS LP,PO #4737,11/14/2024,,,McAllen Vendor,779.0,10.0,12.95,7790.0,0.0,10088.05,2298.05,22.78,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4459696.0,6581.0,Paid,2024-12-15,Nogales Vendor,Pablo Najar,10/31/2024,Windset Farms,4741-TOM-1,"Wholesum Family Farms, Inc.",PO #4741,11/04/2024,,,Nogales Vendor,120.0,4.5,5.26,540.0,14.0,631.2,77.2,12.23,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4478243.0,6598.0,Paid,2024-11-26,Nogales Vendor,Jorge Maldonado,11/05/2024,ARKR LLC,4762-TOM-1,"Wholesum Family Farms, Inc.",PO #4762,11/06/2024,,,Nogales Vendor,9.0,16.95,19.95,152.55,0.0,179.55,27.0,15.04,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4517692.0,6675.0,Paid,2024-12-31,Nogales Vendor,Stephan Salas,11/14/2024,"Terra Bella Greenhouses, Inc.",4851-TOM-1,"Wholesum Family Farms, Inc.",PO #4851,11/15/2024,,,Nogales Vendor,120.0,20.0,22.95,2400.0,14.0,2754.0,340.0,12.35,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4517692.0,6675.0,Paid,2024-12-31,Nogales Vendor,Stephan Salas,11/14/2024,"Terra Bella Greenhouses, Inc.",4853-TOM-1,"Wholesum Family Farms, Inc.",PO #4853,11/15/2024,,,Nogales Vendor,240.0,20.0,22.95,4800.0,28.0,5508.0,680.0,12.35,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4517694.0,6676.0,Paid,2024-12-31,Nogales Vendor,Stephan Salas,11/14/2024,"Terra Bella Greenhouses, Inc.",4853-TOM-1,"Wholesum Family Farms, Inc.",PO #4853,11/15/2024,,,Nogales Vendor,240.0,20.0,22.95,4800.0,28.0,5508.0,680.0,12.35,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4517694.0,6676.0,Paid,2024-12-31,Nogales Vendor,Stephan Salas,11/14/2024,"Terra Bella Greenhouses, Inc.",4851-TOM-1,"Wholesum Family Farms, Inc.",PO #4851,11/15/2024,,,Nogales Vendor,120.0,20.0,22.95,2400.0,14.0,2754.0,340.0,12.35,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4651854.0,6851.0,Paid,2025-02-04,Nogales Vendor,Stephan Salas,12/19/2024,"Terra Bella Greenhouses, Inc.",5045-TOM-1,Windset Farms,PO #5045,12/26/2024,,,Nogales Vendor,120.0,24.0,26.95,2880.0,0.0,3234.0,354.0,10.95,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4651856.0,6852.0,Paid,2025-02-04,Nogales Vendor,Stephan Salas,12/19/2024,"Terra Bella Greenhouses, Inc.",5046-TOM-1,Windset Farms,PO #5046,12/23/2024,,,Nogales Vendor,120.0,24.0,26.95,2880.0,0.0,3234.0,354.0,10.95,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4684484.0,6889.0,Paid,2025-02-11,Nogales Vendor,Stephan Salas,12/27/2024,"Terra Bella Greenhouses, Inc.",5090-TOM-1,"Covilli Brand Organics, Inc.",PO #5090,12/31/2024,,,Nogales Vendor,210.0,22.0,24.5,4620.0,0.0,5145.0,525.0,10.2,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4695659.0,6899.0,Paid,2025-01-15,Nogales Vendor,Stephan Salas,12/30/2024,"JBJ Distributing, Inc.",50001-TOM-2,"The Produce Exchange, Inc.",PO #50001,01/08/2025,,,Nogales Vendor,20.0,22.95,25.95,459.0,0.0,519.0,60.0,11.56,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4723277.0,10025.0,Paid,2025-01-31,Nogales Vendor,Stephan Salas,01/07/2025,"Wholesum Family Farms, Inc.",50038-TOM-1,Windset Farms,PO #50038,01/08/2025,,,Nogales Vendor,720.0,15.0,18.95,10800.0,84.0,13644.0,2760.0,20.23,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4728772.0,10047.0,Paid,2025-01-31,Nogales Vendor,Stephan Salas,01/09/2025,"Wholesum Family Farms, Inc.",50062-TOM-1,Trufresh,PO #50062,01/10/2025,,,Nogales Vendor,480.0,15.0,16.95,7200.0,0.0,8136.0,936.0,11.5,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4740635.0,10069.0,Paid,2025-01-31,Nogales Vendor,Pablo Najar,01/11/2025,"Ciruli Brothers, LLC.",50095-TOM-1,Trufresh,PO #50095,01/13/2025,,,Nogales Vendor,20.0,10.95,12.95,219.0,0.0,259.0,40.0,15.44,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4750949.0,10073.0,Paid,2025-02-14,Nogales Vendor,Stephan Salas,01/14/2025,"Terra Bella Farms, LLC.",50098-TOM-1,Trufresh,PO #50098,01/15/2025,,,Nogales Vendor,120.0,7.95,11.95,954.0,28.0,1434.0,452.0,31.52,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4807002.0,10175.0,Paid,2025-02-21,Nogales Vendor,Stephan Salas,01/28/2025,"JBJ Distributing, Inc.",50215-TOM-1,Trufresh,PO #50215,02/04/2025,,,Nogales Vendor,10.0,7.7,10.95,77.0,9.38,109.5,23.12,21.11,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4893344.0,10309.0,Paid,2025-03-07,Nogales Vendor,Stephan Salas,02/19/2025,"JBJ Distributing, Inc.",50361-TOM-1,"Wholesum Family Farms, Inc.",PO #50361,02/20/2025,,,Nogales Vendor,10.0,10.95,15.95,109.5,0.0,159.5,50.0,31.35,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4913414.0,10337.0,Paid,2025-03-25,Nogales Vendor,Stephan Salas,02/24/2025,"Terra Bella Greenhouses, Inc.",50395-TOM-1,"Wholesum Family Farms, Inc.",PO #50395,02/25/2025,,,Nogales Vendor,120.0,9.0,11.0,1080.0,8.66,1320.0,231.34,17.53,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4953268.0,10400.0,Paid,2025-03-28,Nogales Vendor,Pablo Najar,03/05/2025,"Ciruli Brothers, LLC.",50465-TOM-1,C. H. Rivas LLC.,PO #50465,03/12/2025,,,Nogales Vendor,120.0,10.0,16.5,1200.0,28.0,1980.0,752.0,37.98,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4957790.0,10406.0,Paid,2025-03-28,Nogales Vendor,Pablo Najar,03/06/2025,"Ciruli Brothers, LLC.",50473-TOM-1,C. H. Rivas LLC.,PO #50473,03/12/2025,,,Nogales Vendor,40.0,10.0,16.5,400.0,14.0,660.0,246.0,37.27,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,4962906.0,10414.0,Paid,2025-04-14,Nogales Vendor,Pablo Najar,03/07/2025,"Ciruli Brothers, LLC.",50480-TOM-1,C. H. Rivas LLC.,PO #50480,03/12/2025,,,Nogales Vendor,10.0,10.0,16.5,100.0,14.0,165.0,51.0,30.91,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5096207.0,10679.0,Paid,2025-05-09,Nogales Vendor,Stephan Salas,04/08/2025,"Terra Bella Farms, LLC.",50777-TOM-1,C. H. Rivas LLC.,PO #50777,04/16/2025,,,Nogales Vendor,240.0,18.95,19.95,4548.0,0.0,4788.0,240.0,5.01,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5096648.0,10680.0,Paid,2025-05-13,Nogales Vendor,Stephan Salas,04/08/2025,"Terra Bella Greenhouses, Inc.",50778-TOM-1,C. H. Rivas LLC.,PO #50778,04/16/2025,,,Nogales Vendor,240.0,18.95,19.95,4548.0,0.0,4788.0,240.0,5.01,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5100845.0,10681.0,Paid,2025-05-02,Nogales Vendor,Frutto Foods,04/09/2025,"Ciruli Brothers, LLC.",50780-TOM-1,Windset Farms,PO #50780,04/11/2025,,,Nogales Vendor,98.0,21.0,21.95,2058.0,19.6,2151.1,73.5,3.42,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5122229.0,10711.0,Paid,2025-05-09,Nogales Vendor,Frutto Foods,04/14/2025,"Ciruli Brothers, LLC.",50820-TOM-1,C. H. Rivas LLC.,PO #50820,04/23/2025,,,Nogales Vendor,120.0,20.95,23.95,2514.0,22.25,2874.0,337.75,11.75,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5122687.0,10715.0,Paid,2025-05-20,Nogales Vendor,Stephan Salas,04/14/2025,The Produce Exchange Inc,50825-TOM-1,C. H. Rivas LLC.,PO #50825,04/23/2025,,,Nogales Vendor,174.0,20.95,23.95,3645.3,0.0,4167.3,522.0,12.53,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5140315.0,10752.0,Paid,2025-05-20,Nogales Vendor,Stephan Salas,04/18/2025,The Produce Exchange Inc,50862-TOM-1,"Chucho Produce, LLC.",PO #50862,04/22/2025,,,Nogales Vendor,133.0,17.0,19.95,2261.0,0.0,2653.35,392.35,14.79,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5140324.0,10753.0,Paid,2025-05-23,Nogales Vendor,Stephan Salas,04/18/2025,"Terra Bella Farms, LLC.",50857-TOM-1,"Chucho Produce, LLC.",PO #50857,04/22/2025,,,Nogales Vendor,133.0,17.0,19.95,2261.0,0.0,2653.35,392.35,14.79,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5153336.0,10766.0,Paid,2025-05-20,Nogales Vendor,Stephan Salas,04/18/2025,The Produce Exchange Inc,50873-TOM-1,C. H. Rivas LLC.,PO #50873,04/23/2025,,,Nogales Vendor,104.0,20.95,23.95,2178.8,0.0,2490.8,312.0,12.53,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5159391.0,10780.0,Paid,2025-05-30,Nogales Vendor,Stephan Salas,04/23/2025,The Produce Exchange Inc,50898-TOM-1,"Terra Bella Farms, LLC.",PO #50898,04/24/2025,,,Nogales Vendor,399.0,21.0,24.95,8379.0,0.0,9955.05,1576.05,15.83,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5164096.0,10783.0,Paid,2025-05-16,Nogales Vendor,Frutto Foods,04/23/2025,"Ciruli Brothers, LLC.",50900-TOM-1,"Terra Bella Farms, LLC.",PO #50900,04/28/2025,,,Nogales Vendor,133.0,21.0,24.95,2793.0,0.0,3318.35,525.35,15.83,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5170064.0,10793.0,Paid,2025-05-30,Nogales Vendor,Frutto Foods,04/24/2025,"Ciruli Brothers, LLC.",50913-TOM-1,"The Produce Exchange, Inc.",PO #50913,04/25/2025,,,Nogales Vendor,44.0,27.0,30.95,1188.0,14.0,1361.8,159.8,11.73,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5175723.0,10801.0,Paid,2025-06-19,Nogales Vendor,Frutto Foods,04/25/2025,Windset Farms,50920-TOM-1,"Chucho Produce, LLC.",PO #50920,04/29/2025,,,Nogales Vendor,133.0,18.0,21.95,2394.0,0.0,2919.35,525.35,18.0,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5178803.0,10814.0,Paid,2025-05-30,Nogales Vendor,Stephan Salas,04/26/2025,The Produce Exchange Inc,50926-TOM-1,C. H. Rivas LLC.,PO #50926,04/30/2025,,,Nogales Vendor,120.0,22.95,24.95,2754.0,0.0,2994.0,240.0,8.02,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5257746.0,10936.0,Paid,2025-06-17,Nogales Vendor,Stephan Salas,05/14/2025,The Produce Exchange Inc,51067-TOM-1,C. H. Rivas LLC.,PO #51067,06/03/2025,,,Nogales Vendor,240.0,20.0,22.95,4800.0,0.0,5508.0,708.0,12.85,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5280045.0,10969.0,Unpaid,,Nogales Vendor,Stephan Salas,05/20/2025,"Terra Bella Greenhouses, Inc.",51106-TOM-1,C. H. Rivas LLC.,PO #51106,05/23/2025,,,Nogales Vendor,480.0,19.0,22.0,9120.0,0.0,10560.0,1440.0,13.64,Florida
Tomato Heirloom,False,10 Lb,Fresh,MX,5283830.0,10971.0,Paid,2025-06-18,McAllen Vendor,Frutto Foods,05/20/2025,Mastronardi Produce Ltd.,51109-TOM-5,Red Sun Farms,PO #51109,06/09/2025,,,McAllen Vendor,392.0,8.5,10.5,3332.0,0.0,4116.0,784.0,19.05,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5311862.0,11005.0,Paid,2025-06-20,Nogales Vendor,Frutto Foods,05/27/2025,"Ciruli Brothers, LLC.",51150-TOM-1,C. H. Rivas LLC.,PO #51150,06/03/2025,,,Nogales Vendor,120.0,24.95,27.95,2994.0,15.0,3354.0,345.0,10.29,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5317751.0,11017.0,Paid,2025-06-13,Nogales Vendor,Stephan Salas,05/28/2025,The Produce Exchange Inc,51160-TOM-1,"Terra Bella Farms, LLC.",PO #51160,06/03/2025,,,Nogales Vendor,120.0,23.95,26.95,2874.0,15.0,3234.0,345.0,10.67,Florida
Tomato Heirloom,True,10 Lb,Fresh,MX,5370873.0,11076.0,Unpaid,,Nogales Vendor,Natalia Rangel,06/09/2025,"Ciruli Brothers, LLC.",51230-TOM-1,"Terra Bella Farms, LLC.",PO #51230,06/13/2025,,,Nogales Vendor,120.0,26.0,30.95,3120.0,15.0,3714.0,579.0,15.59,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Mexico,MX,5096118.0,10677.0,Paid,2025-05-02,Nogales Vendor,Frutto Foods,04/08/2025,Westmoreland Sales,50775-TOM-1,"Wholesum Family Farms, Inc.",PO #50775,04/09/2025,,,Nogales Vendor,1200.0,10.95,12.95,13140.0,240.0,15540.0,2160.0,13.9,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Mexico,MX,5108016.0,10696.0,Paid,2025-05-16,Nogales Vendor,Frutto Foods,04/10/2025,Westmoreland Sales,50796-TOM-1,"Wholesum Family Farms, Inc.",PO #50796,04/11/2025,,,Nogales Vendor,840.0,5.5,8.26817,4620.0,168.0,6945.26,2157.26,31.06,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Mexico,MX,5113245.0,10698.0,Paid,2025-05-09,Nogales Vendor,Frutto Foods,04/11/2025,Westmoreland Sales,50801-TOM-1,"Wholesum Family Farms, Inc.",PO #50801,04/14/2025,,,Nogales Vendor,1200.0,10.31,12.95,12372.0,240.0,15540.0,2928.0,18.84,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Mexico,MX,5123319.0,10719.0,Paid,2025-05-16,Nogales Vendor,Stephan Salas,04/15/2025,"Terra Bella Farms, LLC.",50828-TOM-1,"Wholesum Family Farms, Inc.",PO #50828,04/16/2025,,,Nogales Vendor,480.0,12.95,14.95,6216.0,0.0,7176.0,960.0,13.38,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Usa,US,5107256.0,10693.0,Paid,2025-05-09,Nogales Vendor,Frutto Foods,04/10/2025,Westmoreland Sales,50796-TOM-2,"Wholesum Family Farms, Inc.",PO #50796,04/11/2025,,,Nogales Vendor,840.0,10.95,12.95,9198.0,168.0,10878.0,1512.0,13.9,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Usa,US,5121897.0,10710.0,Paid,2025-04-24,Nogales Vendor,Jorge Maldonado,04/14/2025,"Maui Fresh International, LLC.",50819-TOM-1,"Wholesum Family Farms, Inc.",PO #50819,04/15/2025,,,Nogales Vendor,43.0,12.95,14.95,556.85,0.0,642.85,86.0,13.38,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Usa,MX,5122590.0,10714.0,Paid,2025-05-09,Nogales Vendor,Frutto Foods,04/14/2025,Westmoreland Sales,50824-TOM-1,"Wholesum Family Farms, Inc.",PO #50824,04/15/2025,,,Nogales Vendor,120.0,12.95,14.95,1554.0,0.0,1794.0,240.0,13.38,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Usa,US,5128341.0,10729.0,Paid,2025-05-09,Nogales Vendor,Frutto Foods,04/15/2025,"Ciruli Brothers, LLC.",50836-TOM-1,"Wholesum Family Farms, Inc.",PO #50836,04/16/2025,,,Nogales Vendor,600.0,12.95,16.95,7770.0,98.0,10170.0,2302.0,22.64,Florida
Tomato On The Vine,True,11 Lb Box,Country Of Origin: Usa,MX,5133870.0,10737.0,Paid,2025-05-23,Nogales Vendor,Stephan Salas,04/16/2025,"Terra Bella Farms, LLC.",50842-TOM-1,"Wholesum Family Farms, Inc.",PO #50842,04/18/2025,,,Nogales Vendor,600.0,12.95,14.95,7770.0,0.0,8970.0,1200.0,13.38,Florida
